dream_vals,login_vals,time_vals,gt_vals,earnings_vals,total_time,strats
3,9,360,2,1922703.2000002954,3240,stocked
3,9,360,2,0.0,3240,unstocked
3,9,360,3,60890.20000000844,3240,stocked
3,9,360,3,750287.6,3240,unstocked
3,9,660,1,854872.0,5940,stocked
3,9,660,1,1163048.0,5940,unstocked
3,9,660,2,1370806.8000005097,5940,stocked
3,9,660,2,0.0,5940,unstocked
3,9,660,3,1328765.1999995532,5940,stocked
3,9,660,3,2413932.8,5940,unstocked
3,9,960,1,1786830.0,8640,stocked
3,9,960,1,2609696.0,8640,unstocked
3,9,960,2,2500163.6000005705,8640,stocked
3,9,960,2,2028136.0,8640,unstocked
3,9,960,3,1648235.1999992528,8640,stocked
3,9,960,3,1663645.2,8640,unstocked
3,9,1260,1,2124928.0,11340,stocked
3,9,1260,1,3120320.0,11340,unstocked
3,9,1260,2,3329453.6000007736,11340,stocked
3,9,1260,2,1716176.0,11340,unstocked
3,9,1260,3,2894214.1999990195,11340,stocked
3,9,1260,3,3001150.3999999994,11340,unstocked
3,9,1560,1,826516.0,14040,stocked
3,9,1560,1,2581408.0,14040,unstocked
3,9,1560,2,4044847.4000006486,14040,stocked
3,9,1560,2,2028136.0,14040,unstocked
3,9,1560,3,1827667.3999993894,14040,stocked
3,9,1560,3,2838080.3999999994,14040,unstocked
3,9,1860,1,3876328.0,16740,stocked
3,9,1860,1,4793992.0,16740,unstocked
3,9,1860,2,4863709.399998696,16740,stocked
3,9,1860,2,2870665.6,16740,unstocked
3,9,1860,3,2831831.29999908,16740,stocked
3,9,1860,3,4664795.6,16740,unstocked
3,9,2160,1,5302336.0,19440,stocked
3,9,2160,1,4964080.0,19440,unstocked
3,9,2160,2,4153151.200000959,19440,stocked
3,9,2160,2,2152999.2,19440,unstocked
3,9,2160,3,2959524.999999173,19440,stocked
3,9,2160,3,3881976.799999999,19440,unstocked
3,9,2460,1,3712604.0,22140,stocked
3,9,2460,1,3744456.0,22140,unstocked
3,9,2460,2,5609744.799998522,22140,stocked
3,9,2460,2,6458997.600000002,22140,unstocked
3,9,2460,3,4139751.5999991093,22140,stocked
3,9,2460,3,4371186.799999999,22140,unstocked
3,9,2760,1,4843636.0,24840,stocked
3,9,2760,1,4566968.0,24840,unstocked
3,9,2760,2,7294984.399999052,24840,stocked
3,9,2760,2,5554234.400000001,24840,unstocked
3,9,2760,3,2646214.399999091,24840,stocked
3,9,2760,3,4958404.3999999985,24840,unstocked
3,9,3060,1,4825082.0,27540,stocked
3,9,3060,1,4964080.0,27540,unstocked
3,9,3060,2,6330823.399998743,27540,stocked
3,9,3060,2,4025155.2000000007,27540,unstocked
3,9,3060,3,5179328.600000829,27540,stocked
3,9,3060,3,7633414.799999997,27540,unstocked
3,9,3360,1,4597234.0,30240,stocked
3,9,3360,1,5446416.0,30240,unstocked
3,9,3360,2,6423291.5999984555,30240,stocked
3,9,3360,2,6147037.6000000015,30240,unstocked
3,9,3360,3,3103307.19999913,30240,stocked
3,9,3360,3,5382551.999999998,30240,unstocked
3,10,60,1,32280.0,600,stocked
3,10,60,1,0.0,600,unstocked
3,10,60,2,35507.999999993284,600,stocked
3,10,60,2,0.0,600,unstocked
3,10,60,3,37122.000000007334,600,stocked
3,10,60,3,0.0,600,unstocked
3,10,360,1,1464084.0,3600,stocked
3,10,360,1,1049536.0,3600,unstocked
3,10,360,2,909154.3999998618,3600,stocked
3,10,360,2,1435332.8,3600,unstocked
3,10,360,3,962292.4000001403,3600,stocked
3,10,360,3,750287.6,3600,unstocked
3,10,660,1,968088.0,6600,stocked
3,10,660,1,1304848.0,6600,unstocked
3,10,660,2,335202.99999992887,6600,stocked
3,10,660,2,1435332.8,6600,unstocked
3,10,660,3,526424.0000001418,6600,stocked
3,10,660,3,2544471.5999999996,6600,unstocked
3,10,960,1,1372712.0,9600,stocked
3,10,960,1,2751496.0,9600,unstocked
3,10,960,2,1323115.2000001725,9600,stocked
3,10,960,2,436823.2,9600,unstocked
3,10,960,3,2462660.599999247,9600,stocked
3,10,960,3,2087792.8,9600,unstocked
3,10,1260,1,852510.0,12600,stocked
3,10,1260,1,2354384.0,12600,unstocked
3,10,1260,2,4987439.599999367,12600,stocked
3,10,1260,2,3307488.8000000007,12600,unstocked
3,10,1260,3,4141573.1999993077,12600,stocked
3,10,1260,3,2120324.0,12600,unstocked
3,10,1560,1,4504800.0,15600,stocked
3,10,1560,1,3375632.0,15600,unstocked
3,10,1560,2,3021139.0000007907,15600,stocked
3,10,1560,2,4898801.6000000015,15600,unstocked
3,10,1560,3,4336893.800001481,15600,stocked
3,10,1560,3,3294759.1999999993,15600,unstocked
3,10,1860,1,3088216.0,18600,stocked
3,10,1860,1,3886256.0,18600,unstocked
3,10,1860,2,2242649.2000004863,18600,stocked
3,10,1860,2,1997019.2,18600,unstocked
3,10,1860,3,5702100.20000249,18600,stocked
3,10,1860,3,4795334.3999999985,18600,unstocked
3,10,2160,1,4839980.0,21600,stocked
3,10,2160,1,3489144.0,21600,unstocked
3,10,2160,2,3211285.000000904,21600,stocked
3,10,2160,2,4181135.200000001,21600,unstocked
3,10,2160,3,3489840.5999992383,21600,stocked
3,10,2160,3,4045046.799999999,21600,unstocked
3,10,2460,1,1898018.0,24600,stocked
3,10,2460,1,4680480.0,24600,unstocked
3,10,2460,2,2435369.2000005776,24600,stocked
3,10,2460,2,5335624.800000001,24600,unstocked
3,10,2460,3,4146596.399998928,24600,stocked
3,10,2460,3,4664795.599999999,24600,unstocked
3,10,2760,1,5611014.0,27600,stocked
3,10,2760,1,2893296.0,27600,unstocked
3,10,2760,2,6947938.799998191,27600,stocked
3,10,2760,2,6614977.600000002,27600,unstocked
3,10,2760,3,4592253.600000464,27600,stocked
3,10,2760,3,4077577.999999999,27600,unstocked
3,10,3060,1,3903364.0,30600,stocked
3,10,3060,1,4850568.0,30600,unstocked
3,10,3060,2,5986600.399997928,30600,stocked
3,10,3060,2,8892840.000000002,30600,unstocked
3,10,3060,3,4660828.100000073,30600,stocked
3,10,3060,3,12396218.000000006,30600,unstocked
3,10,3360,1,5492600.0,33600,stocked
3,10,3360,1,8481512.0,33600,unstocked
3,10,3360,2,7201814.39999786,33600,stocked
3,10,3360,2,7176664.000000003,33600,unstocked
3,10,3360,3,6755905.000000474,33600,stocked
3,10,3360,3,6622049.599999998,33600,unstocked
0,1,60,1,32388.0,60,stocked
0,1,60,1,0.0,60,unstocked
0,1,60,2,35626.79999999322,60,stocked
0,1,60,2,0.0,60,unstocked
0,1,60,3,37246.2000000074,60,stocked
0,1,60,3,0.0,60,unstocked
0,1,360,1,32388.0,360,stocked
0,1,360,1,0.0,360,unstocked
0,1,360,2,35626.79999999322,360,stocked
0,1,360,2,0.0,360,unstocked
0,1,360,3,37246.2000000074,360,stocked
0,1,360,3,0.0,360,unstocked
0,1,660,1,32388.0,660,stocked
0,1,660,1,0.0,660,unstocked
0,1,660,2,98014.4000000509,660,stocked
0,1,660,2,0.0,660,unstocked
0,1,660,3,184050.59999991665,660,stocked
0,1,660,3,0.0,660,unstocked
0,1,960,1,32388.0,960,stocked
0,1,960,1,127656.0,960,unstocked
0,1,960,2,35626.79999999322,960,stocked
0,1,960,2,0.0,960,unstocked
0,1,960,3,37246.2000000074,960,stocked
0,1,960,3,0.0,960,unstocked
0,1,1260,1,32388.0,1260,stocked
0,1,1260,1,127656.0,1260,unstocked
0,1,1260,2,35626.79999999322,1260,stocked
0,1,1260,2,0.0,1260,unstocked
0,1,1260,3,264923.1999999411,1260,stocked
0,1,1260,3,1060162.0,1260,unstocked
0,1,1560,1,287540.0,1560,stocked
0,1,1560,1,0.0,1560,unstocked
0,1,1560,2,253444.40000008245,1560,stocked
0,1,1560,2,140421.6,1560,unstocked
0,1,1560,3,37246.2000000074,1560,stocked
0,1,1560,3,228339.4,1560,unstocked
0,1,1860,1,159936.0,1860,stocked
0,1,1860,1,0.0,1860,unstocked
0,1,1860,2,533821.1999997492,1860,stocked
0,1,1860,2,140421.6,1860,unstocked
0,1,1860,3,265502.7999999447,1860,stocked
0,1,1860,3,456678.80000000005,1860,unstocked
0,1,2160,1,230368.0,2160,stocked
0,1,2160,1,326212.0,2160,unstocked
0,1,2160,2,330959.1999997775,2160,stocked
0,1,2160,2,436823.19999999995,2160,unstocked
0,1,2160,3,802902.4000003296,2160,stocked
0,1,2160,3,146804.4,2160,unstocked
0,1,2460,1,230944.0,2460,stocked
0,1,2460,1,326212.0,2460,unstocked
0,1,2460,2,50819.99999998278,2460,stocked
0,1,2460,2,218411.6,2460,unstocked
0,1,2460,3,558407.8000003222,2460,stocked
0,1,2460,3,146804.4,2460,unstocked
0,1,2760,1,88852.0,2760,stocked
0,1,2760,1,0.0,2760,unstocked
0,1,2760,2,253246.40000008198,2760,stocked
0,1,2760,2,358833.2,2760,unstocked
0,1,2760,3,493718.00000022876,2760,stocked
0,1,2760,3,456678.80000000005,2760,unstocked
0,1,3060,1,160032.0,3060,stocked
0,1,3060,1,326212.0,3060,unstocked
0,1,3060,2,66329.99999998165,3060,stocked
0,1,3060,2,140421.6,3060,unstocked
0,1,3060,3,395107.8000002243,3060,stocked
0,1,3060,3,456678.80000000005,3060,unstocked
0,1,3360,1,285860.0,3360,stocked
0,1,3360,1,453868.0,3360,unstocked
0,1,3360,2,35626.79999999322,3360,stocked
0,1,3360,2,218411.6,3360,unstocked
0,1,3360,3,557786.800000323,3360,stocked
0,1,3360,3,228339.4,3360,unstocked
0,2,60,1,32376.0,120,stocked
0,2,60,1,0.0,120,unstocked
0,2,60,2,35613.59999999323,120,stocked
0,2,60,2,0.0,120,unstocked
0,2,60,3,37232.40000000739,120,stocked
0,2,60,3,0.0,120,unstocked
0,2,360,1,32376.0,720,stocked
0,2,360,1,0.0,720,unstocked
0,2,360,2,93200.80000003554,720,stocked
0,2,360,2,0.0,720,unstocked
0,2,360,3,37232.40000000739,720,stocked
0,2,360,3,375143.8,720,unstocked
0,2,660,1,103132.0,1320,stocked
0,2,660,1,0.0,1320,unstocked
0,2,660,2,253985.60000008374,1320,stocked
0,2,660,2,499254.80000000005,1320,unstocked
0,2,660,3,37232.40000000739,1320,stocked
0,2,660,3,0.0,1320,unstocked
0,2,960,1,32376.0,1920,stocked
0,2,960,1,198556.0,1920,unstocked
0,2,960,2,35613.59999999323,1920,stocked
0,2,960,2,0.0,1920,unstocked
0,2,960,3,281869.6000001228,1920,stocked
0,2,960,3,0.0,1920,unstocked
0,2,1260,1,485772.0,2520,stocked
0,2,1260,1,0.0,2520,unstocked
0,2,1260,2,186782.20000008316,2520,stocked
0,2,1260,2,358833.2,2520,unstocked
0,2,1260,3,478731.2000001349,2520,stocked
0,2,1260,3,375143.8,2520,unstocked
0,2,1560,1,230356.0,3120,stocked
0,2,1560,1,921880.0,3120,unstocked
0,2,1560,2,707057.9999997132,3120,stocked
0,2,1560,2,0.0,3120,unstocked
0,2,1560,3,37232.40000000739,3120,stocked
0,2,1560,3,750287.6,3120,unstocked
0,2,1860,1,145592.0,3720,stocked
0,2,1860,1,524768.0,3720,unstocked
0,2,1860,2,239267.60000005036,3720,stocked
0,2,1860,2,140421.6,3720,unstocked
0,2,1860,3,543623.4000002779,3720,stocked
0,2,1860,3,228339.4,3720,unstocked
0,2,2160,1,230932.0,4320,stocked
0,2,2160,1,326212.0,4320,unstocked
0,2,2160,2,66818.39999998515,4320,stocked
0,2,2160,2,717666.4,4320,unstocked
0,2,2160,3,183760.79999991806,4320,stocked
0,2,2160,3,228339.4,4320,unstocked
0,2,2460,1,244972.0,4920,stocked
0,2,2460,1,978636.0,4920,unstocked
0,2,2460,2,486402.3999998988,4920,stocked
0,2,2460,2,655234.7999999999,4920,unstocked
0,2,2460,3,281883.4000001238,4920,stocked
0,2,2460,3,603483.2000000001,4920,unstocked
0,2,2760,1,410570.0,5520,stocked
0,2,2760,1,0.0,5520,unstocked
0,2,2760,2,441839.19999986945,5520,stocked
0,2,2760,2,421264.80000000005,5520,unstocked
0,2,2760,3,933077.8000003246,5520,stocked
0,2,2760,3,440413.19999999995,5520,unstocked
0,2,3060,1,472140.0,6120,stocked
0,2,3060,1,780080.0,6120,unstocked
0,2,3060,2,565756.3999998497,6120,stocked
0,2,3060,2,795656.4,6120,unstocked
0,2,3060,3,737030.4000001666,6120,stocked
0,2,3060,3,603483.2,6120,unstocked
0,2,3360,1,609916.0,6720,stocked
0,2,3360,1,921880.0,6720,unstocked
0,2,3360,2,534230.3999997482,6720,stocked
0,2,3360,2,858088.0,6720,unstocked
0,2,3360,3,932291.2000003165,6720,stocked
0,2,3360,3,1337505.2,6720,unstocked
0,3,60,1,32364.0,180,stocked
0,3,60,1,0.0,180,unstocked
0,3,60,2,35600.399999993235,180,stocked
0,3,60,2,0.0,180,unstocked
0,3,60,3,37218.600000007384,180,stocked
0,3,60,3,0.0,180,unstocked
0,3,360,1,160020.0,1080,stocked
0,3,360,1,524768.0,1080,unstocked
0,3,360,2,97948.40000005062,1080,stocked
0,3,360,2,140421.6,1080,unstocked
0,3,360,3,37218.600000007384,1080,stocked
0,3,360,3,0.0,1080,unstocked
0,3,660,1,160008.0,1980,stocked
0,3,660,1,198556.0,1980,unstocked
0,3,660,2,176022.0000000616,1980,stocked
0,3,660,2,577244.7999999999,1980,unstocked
0,3,660,3,37218.600000007384,1980,stocked
0,3,660,3,0.0,1980,unstocked
0,3,960,1,429440.0,2880,stocked
0,3,960,1,524768.0,2880,unstocked
0,3,960,2,462417.999999836,2880,stocked
0,3,960,2,218411.6,2880,unstocked
0,3,960,3,193554.19999993878,2880,stocked
0,3,960,3,293608.8,2880,unstocked
0,3,1260,1,301388.0,3780,stocked
0,3,1260,1,326212.0,3780,unstocked
0,3,1260,2,188458.6000000827,3780,stocked
0,3,1260,2,639676.4,3780,unstocked
0,3,1260,3,37218.600000007384,3780,stocked
0,3,1260,3,146804.4,3780,unstocked
0,3,1560,1,429476.0,4680,stocked
0,3,1560,1,326212.0,4680,unstocked
0,3,1560,2,254012.00000003818,4680,stocked
0,3,1560,2,577244.8,4680,unstocked
0,3,1560,3,395991.00000007637,4680,stocked
0,3,1560,3,146804.4,4680,unstocked
0,3,1860,1,230920.0,5580,stocked
0,3,1860,1,907736.0,5580,unstocked
0,3,1860,2,471314.7999998606,5580,stocked
0,3,1860,2,842529.6,5580,unstocked
0,3,1860,3,473266.40000007814,5580,stocked
0,3,1860,3,293608.8,5580,unstocked
0,3,2160,1,230920.0,6480,stocked
0,3,2160,1,326212.0,6480,unstocked
0,3,2160,2,471473.19999977667,6480,stocked
0,3,2160,2,499254.80000000005,6480,unstocked
0,3,2160,3,705635.4000002752,6480,stocked
0,3,2160,3,978627.0000000001,6480,unstocked
0,3,2460,1,532208.0,7380,stocked
0,3,2460,1,595668.0,7380,unstocked
0,3,2460,2,689251.1999997362,7380,stocked
0,3,2460,2,1076499.6,7380,unstocked
0,3,2460,3,574314.6000002959,7380,stocked
0,3,2460,3,685018.2000000001,7380,unstocked
0,3,2760,1,230848.0,8280,stocked
0,3,2760,1,0.0,8280,unstocked
0,3,2760,2,1046295.7999996775,8280,stocked
0,3,2760,2,1669302.8000000003,8280,unstocked
0,3,2760,3,1031453.4000002734,8280,stocked
0,3,2760,3,1419040.1999999997,8280,unstocked
0,3,3060,1,1263232.0,9180,stocked
0,3,3060,1,780080.0,9180,unstocked
0,3,3060,2,1126153.600000258,9180,stocked
0,3,3060,2,436823.19999999995,9180,unstocked
0,3,3060,3,753411.0000001828,9180,stocked
0,3,3060,3,978627.0,9180,unstocked
0,3,3360,1,1019192.0,10080,stocked
0,3,3360,1,198556.0,10080,unstocked
0,3,3360,2,1070313.2000002805,10080,stocked
0,3,3360,2,1076499.6,10080,unstocked
0,3,3360,3,1828060.6999994437,10080,stocked
0,3,3360,3,1500575.1999999997,10080,unstocked
0,4,60,1,32352.0,240,stocked
0,4,60,1,0.0,240,unstocked
0,4,60,2,35587.19999999324,240,stocked
0,4,60,2,0.0,240,unstocked
0,4,60,3,37204.80000000737,240,stocked
0,4,60,3,0.0,240,unstocked
0,4,360,1,297444.0,1440,stocked
0,4,360,1,127656.0,1440,unstocked
0,4,360,2,35587.19999999324,1440,stocked
0,4,360,2,0.0,1440,unstocked
0,4,360,3,478841.60000010376,1440,stocked
0,4,360,3,0.0,1440,unstocked
0,4,660,1,473208.0,2640,stocked
0,4,660,1,198556.0,2640,unstocked
0,4,660,2,450907.5999999587,2640,stocked
0,4,660,2,436823.19999999995,2640,unstocked
0,4,660,3,179041.19999994856,2640,stocked
0,4,660,3,456678.80000000005,2640,unstocked
0,4,960,1,224260.0,3840,stocked
0,4,960,1,326212.0,3840,unstocked
0,4,960,2,504437.9999998671,3840,stocked
0,4,960,2,998509.6,3840,unstocked
0,4,960,3,567400.8000002488,3840,stocked
0,4,960,3,668752.6,3840,unstocked
0,4,1260,1,870428.0,5040,stocked
0,4,1260,1,326212.0,5040,unstocked
0,4,1260,2,386546.59999996336,5040,stocked
0,4,1260,2,499254.80000000005,5040,unstocked
0,4,1260,3,184009.19999994925,5040,stocked
0,4,1260,3,0.0,5040,unstocked
0,4,1560,1,1082808.0,6240,stocked
0,4,1560,1,1177192.0,6240,unstocked
0,4,1560,2,269601.199999964,6240,stocked
0,4,1560,2,655234.7999999999,6240,unstocked
0,4,1560,3,539890.5000002686,6240,stocked
0,4,1560,3,603483.2000000001,6240,unstocked
0,4,1860,1,1018736.0,7440,stocked
0,4,1860,1,595668.0,7440,unstocked
0,4,1860,2,394156.39999977656,7440,stocked
0,4,1860,2,1154489.5999999999,7440,unstocked
0,4,1860,3,184009.1999999347,7440,stocked
0,4,1860,3,831822.6,7440,unstocked
0,4,2160,1,754452.0,8640,stocked
0,4,2160,1,723324.0,8640,unstocked
0,4,2160,2,472251.9999999668,8640,stocked
0,4,2160,2,499254.80000000005,8640,unstocked
0,4,2160,3,852743.4000001785,8640,stocked
0,4,2160,3,1060162.0,8640,unstocked
0,4,2460,1,1337472.0,9840,stocked
0,4,2460,1,1375748.0,9840,unstocked
0,4,2460,2,2071410.0000006491,9840,stocked
0,4,2460,2,1591312.8000000003,9840,unstocked
0,4,2460,3,412348.60000011814,9840,stocked
0,4,2460,3,897092.0,9840,unstocked
0,4,2760,1,783120.0,11040,stocked
0,4,2760,1,652424.0,11040,unstocked
0,4,2760,2,1351603.0000002228,11040,stocked
0,4,2760,2,858088.0,11040,unstocked
0,4,2760,3,798336.9000002411,11040,stocked
0,4,2760,3,1272235.7999999998,11040,unstocked
0,4,3060,1,1216184.0,12240,stocked
0,4,3060,1,2084928.0,12240,unstocked
0,4,3060,2,723518.3999998976,12240,stocked
0,4,3060,2,1575754.4000000004,12240,unstocked
0,4,3060,3,1209597.5999998387,12240,stocked
0,4,3060,3,603483.2,12240,unstocked
0,4,3360,1,1136356.0,13440,stocked
0,4,3360,1,510624.0,13440,unstocked
0,4,3360,2,1815532.4000004753,13440,stocked
0,4,3360,2,2870665.6000000006,13440,unstocked
0,4,3360,3,346375.40000009607,13440,stocked
0,4,3360,3,603483.2,13440,unstocked
0,5,60,1,32340.0,300,stocked
0,5,60,1,0.0,300,unstocked
0,5,60,2,35573.99999999325,300,stocked
0,5,60,2,0.0,300,unstocked
0,5,60,3,37191.00000000737,300,stocked
0,5,60,3,0.0,300,unstocked
0,5,360,1,348124.0,1800,stocked
0,5,360,1,127656.0,1800,unstocked
0,5,360,2,35573.99999999325,1800,stocked
0,5,360,2,0.0,1800,unstocked
0,5,360,3,37191.00000000737,1800,stocked
0,5,360,3,0.0,1800,unstocked
0,5,660,1,82136.0,3300,stocked
0,5,660,1,0.0,3300,unstocked
0,5,660,2,35573.99999999325,3300,stocked
0,5,660,2,140421.6,3300,unstocked
0,5,660,3,557400.4000001824,3300,stocked
0,5,660,3,293608.8,3300,unstocked
0,5,960,1,337612.0,4800,stocked
0,5,960,1,453868.0,4800,unstocked
0,5,960,2,242226.60000005487,4800,stocked
0,5,960,2,140421.6,4800,unstocked
0,5,960,3,37191.00000000737,4800,stocked
0,5,960,3,750287.6,4800,unstocked
0,5,1260,1,1264864.0,6300,stocked
0,5,1260,1,652424.0,6300,unstocked
0,5,1260,2,511834.39999991155,6300,stocked
0,5,1260,2,795656.4,6300,unstocked
0,5,1260,3,654987.1000001607,6300,stocked
0,5,1260,3,521948.19999999995,6300,unstocked
0,5,1560,1,266492.0,7800,stocked
0,5,1560,1,510624.0,7800,unstocked
0,5,1560,2,620091.9999997714,7800,stocked
0,5,1560,2,717666.4,7800,unstocked
0,5,1560,3,493248.80000007397,7800,stocked
0,5,1560,3,668752.6,7800,unstocked
0,5,1860,1,1060002.0,9300,stocked
0,5,1860,1,709180.0,9300,unstocked
0,5,1860,2,940095.1999997509,9300,stocked
0,5,1860,2,1872156.0000000005,9300,unstocked
0,5,1860,3,814871.6000002467,9300,stocked
0,5,1860,3,1419040.2,9300,unstocked
0,5,2160,1,174000.0,10800,stocked
0,5,2160,1,907736.0,10800,unstocked
0,5,2160,2,1125572.8000003686,10800,stocked
0,5,2160,2,499254.80000000005,10800,unstocked
0,5,2160,3,1080834.3999998,10800,stocked
0,5,2160,3,815557.0,10800,unstocked
0,5,2460,1,1001048.0,12300,stocked
0,5,2460,1,1758716.0,12300,unstocked
0,5,2460,2,544286.5999997751,12300,stocked
0,5,2460,2,1856597.6000000003,12300,unstocked
0,5,2460,3,1246151.4999996363,12300,stocked
0,5,2460,3,1484309.5999999999,12300,unstocked
0,5,2760,1,1496340.0,13800,stocked
0,5,2760,1,1687816.0,13800,unstocked
0,5,2760,2,1666315.2000004938,13800,stocked
0,5,2760,2,1076499.6,13800,unstocked
0,5,2760,3,1111116.1999996977,13800,stocked
0,5,2760,3,962361.4,13800,unstocked
0,5,3060,1,1172976.0,15300,stocked
0,5,3060,1,1758716.0,15300,unstocked
0,5,3060,2,1276501.6000001566,15300,stocked
0,5,3060,2,1294911.2,15300,unstocked
0,5,3060,3,591619.8000001265,15300,stocked
0,5,3060,3,1272235.7999999998,15300,unstocked
0,5,3360,1,1417348.0,16800,stocked
0,5,3360,1,1177192.0,16800,unstocked
0,5,3360,2,1697476.0000005579,16800,stocked
0,5,3360,2,2652254.0000000005,16800,unstocked
0,5,3360,3,999506.400000197,16800,stocked
0,5,3360,3,3376294.1999999993,16800,unstocked
0,6,60,1,32328.0,360,stocked
0,6,60,1,0.0,360,unstocked
0,6,60,2,35560.79999999326,360,stocked
0,6,60,2,0.0,360,unstocked
0,6,60,3,37177.20000000736,360,stocked
0,6,60,3,0.0,360,unstocked
0,6,360,1,268872.0,2160,stocked
0,6,360,1,0.0,2160,unstocked
0,6,360,2,94723.20000004243,2160,stocked
0,6,360,2,0.0,2160,unstocked
0,6,360,3,100735.39999995018,2160,stocked
0,6,360,3,603483.2,2160,unstocked
0,6,660,1,32328.0,3960,stocked
0,6,660,1,581524.0,3960,unstocked
0,6,660,2,283555.79999988317,3960,stocked
0,6,660,2,280843.2,3960,unstocked
0,6,660,3,517914.00000018976,3960,stocked
0,6,660,3,750287.6,3960,unstocked
0,6,960,1,637800.0,5760,stocked
0,6,960,1,1248092.0,5760,unstocked
0,6,960,2,35560.79999999326,5760,stocked
0,6,960,2,858088.0,5760,unstocked
0,6,960,3,264895.59999994084,5760,stocked
0,6,960,3,587217.6,5760,unstocked
0,6,1260,1,471720.0,7560,stocked
0,6,1260,1,453868.0,7560,unstocked
0,6,1260,2,681278.3999998264,7560,stocked
0,6,1260,2,655234.7999999999,7560,unstocked
0,6,1260,3,314414.6000000308,7560,stocked
0,6,1260,3,0.0,7560,unstocked
0,6,1560,1,822672.0,9360,stocked
0,6,1560,1,524768.0,9360,unstocked
0,6,1560,2,548576.5999998907,9360,stocked
0,6,1560,2,1216921.2000000002,9360,unstocked
0,6,1560,3,360267.4000000504,9360,stocked
0,6,1560,3,880826.4,9360,unstocked
0,6,1860,1,1179216.0,11160,stocked
0,6,1860,1,127656.0,11160,unstocked
0,6,1860,2,1528348.8000002468,11160,stocked
0,6,1860,2,1716176.0000000005,11160,unstocked
0,6,1860,3,1304408.1999998807,11160,stocked
0,6,1860,3,1043896.4,11160,unstocked
0,6,2160,1,2064680.0,12960,stocked
0,6,2160,1,836836.0,12960,unstocked
0,6,2160,2,1339945.2000002416,12960,stocked
0,6,2160,2,998509.6,12960,unstocked
0,6,2160,3,867960.2000003111,12960,stocked
0,6,2160,3,2022523.3999999997,12960,unstocked
0,6,2460,1,1663946.0,14760,stocked
0,6,2460,1,1106292.0,14760,unstocked
0,6,2460,2,1062168.80000012,14760,stocked
0,6,2460,2,2433842.400000001,14760,unstocked
0,6,2460,3,1144164.899999883,14760,stocked
0,6,2460,3,880826.4,14760,unstocked
0,6,2760,1,1006212.0,16560,stocked
0,6,2760,1,978636.0,16560,unstocked
0,6,2760,2,813601.7999998435,16560,stocked
0,6,2760,2,2308979.2000000007,16560,unstocked
0,6,2760,3,2428383.699999216,16560,stocked
0,6,2760,3,1337505.2,16560,unstocked
0,6,3060,1,1531440.0,18360,stocked
0,6,3060,1,1815472.0,18360,unstocked
0,6,3060,2,1559703.2000002854,18360,stocked
0,6,3060,2,2075009.2000000007,18360,unstocked
0,6,3060,3,1865615.0999994278,18360,stocked
0,6,3060,3,1419040.2,18360,unstocked
0,6,3360,1,907936.0,20160,stocked
0,6,3360,1,2028172.0,20160,unstocked
0,6,3360,2,2415358.0000006407,20160,stocked
0,6,3360,2,1575754.4000000001,20160,unstocked
0,6,3360,3,2799421.999999293,20160,stocked
0,6,3360,3,1435305.7999999998,20160,unstocked
0,7,60,1,32380.0,420,stocked
0,7,60,1,0.0,420,unstocked
0,7,60,2,35617.999999993226,420,stocked
0,7,60,2,0.0,420,unstocked
0,7,60,3,37237.00000000739,420,stocked
0,7,60,3,0.0,420,unstocked
0,7,360,1,861073.0,2520,stocked
0,7,360,1,127656.0,2520,unstocked
0,7,360,2,315099.3999998585,2520,stocked
0,7,360,2,280843.2,2520,unstocked
0,7,360,3,632049.200000238,2520,stocked
0,7,360,3,146804.4,2520,unstocked
0,7,660,1,32380.0,4620,stocked
0,7,660,1,326212.0,4620,unstocked
0,7,660,2,35617.999999993226,4620,stocked
0,7,660,2,717666.4,4620,unstocked
0,7,660,3,184041.39999994403,4620,stocked
0,7,660,3,146804.4,4620,unstocked
0,7,960,1,882414.0,6720,stocked
0,7,960,1,836836.0,6720,unstocked
0,7,960,2,42880.19999999189,6720,stocked
0,7,960,2,998509.6,6720,unstocked
0,7,960,3,1244115.9999999444,6720,stocked
0,7,960,3,603483.2,6720,unstocked
0,7,1260,1,920878.0,8820,stocked
0,7,1260,1,1106292.0,8820,unstocked
0,7,1260,2,810407.399999846,8820,stocked
0,7,1260,2,1294911.2,8820,unstocked
0,7,1260,3,1023513.8000003172,8820,stocked
0,7,1260,3,1500575.2,8820,unstocked
0,7,1560,1,1467239.0,10920,stocked
0,7,1560,1,1375748.0,10920,unstocked
0,7,1560,2,837898.5999997269,10920,stocked
0,7,1560,2,795656.4,10920,unstocked
0,7,1560,3,558973.6000000652,10920,stocked
0,7,1560,3,1190700.8,10920,unstocked
0,7,1860,1,651331.0,13020,stocked
0,7,1860,1,921880.0,13020,unstocked
0,7,1860,2,1762185.7000003501,13020,stocked
0,7,1860,2,842529.6,13020,unstocked
0,7,1860,3,2454616.349999244,13020,stocked
0,7,1860,3,1794183.9999999998,13020,unstocked
0,7,2160,1,1194254.0,15120,stocked
0,7,2160,1,780080.0,15120,unstocked
0,7,2160,2,1497701.700000412,15120,stocked
0,7,2160,2,1497764.4000000004,15120,unstocked
0,7,2160,3,1967074.9999997856,15120,stocked
0,7,2160,3,3311024.799999999,15120,unstocked
0,7,2460,1,622200.0,17220,stocked
0,7,2460,1,1248092.0,17220,unstocked
